pathway	freq	padj	stability	overlap
GOBP_REGULATION_OF_CELL_SHAPE	2	0.0826469541338774	0.15384615384615385	0.9931972789115646
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	1	0.08271332862914724	0.07692307692307693	0.9931506849315068
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	1	0.08373035932908794	0.07692307692307693	0.9796511627906976
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	2	0.08374833266728193	0.15384615384615385	0.993006993006993
GOBP_HEMOSTASIS	1	0.08435263933759954	0.07692307692307693	0.9864253393665159
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	2	0.08444995377209127	0.15384615384615385	0.9929577464788732
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	2	0.08444995377209127	0.15384615384615385	0.9929577464788732
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	1	0.08476344109538603	0.07692307692307693	1.0
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	4	0.0867819511338678	0.3076923076923077	1.0
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	2	0.08715408853869457	0.15384615384615385	0.9932432432432432
GOBP_PLACENTA_DEVELOPMENT	5	0.08718556646986095	0.38461538461538464	0.9929577464788732
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	4	0.08747823961106721	0.3076923076923077	1.0
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	1	0.08752587242181627	0.07692307692307693	0.9803921568627451
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	1	0.0876180551507032	0.07692307692307693	0.9930555555555556
GOBP_PALLIUM_DEVELOPMENT	3	0.08805577976848185	0.23076923076923078	0.9929078014184397
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	5	0.08845475764188729	0.38461538461538464	1.0
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	2	0.08974850367107629	0.15384615384615385	0.9929577464788732
GOBP_NEGATIVE_REGULATION_OF_BINDING	1	0.08994714618465201	0.07692307692307693	0.9935064935064936
GOBP_RESPONSE_TO_STEROID_HORMONE	1	0.09010744630265011	0.07692307692307693	0.980327868852459
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	4	0.09053587798385665	0.3076923076923077	1.0
GOBP_CELLULAR_ION_HOMEOSTASIS	1	0.0913111625181147	0.07692307692307693	0.9717607973421927
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	3	0.09136306554230163	0.23076923076923078	1.0
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1	0.09160413328919573	0.07692307692307693	1.0
GOBP_RENAL_SYSTEM_PROCESS	2	0.09166332637631394	0.15384615384615385	1.0
GOBP_REGULATION_OF_DNA_REPAIR	4	0.09188868008437127	0.3076923076923077	0.9928571428571429
GOBP_FATTY_ACID_CATABOLIC_PROCESS	5	0.092160929424847	0.38461538461538464	1.0
GOBP_REGULATION_OF_HORMONE_SECRETION	3	0.0924744111637474	0.23076923076923078	0.9858490566037735
GOBP_REGULATION_OF_LIPID_LOCALIZATION	1	0.09283622007583554	0.07692307692307693	0.9931972789115646
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	2	0.09306999257993244	0.15384615384615385	0.9885714285714285
GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	4	0.09348132095880632	0.3076923076923077	1.0
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	3	0.09366150752968216	0.23076923076923078	1.0
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	4	0.09441324835758193	0.3076923076923077	1.0
GOBP_REGULATION_OF_CELL_SIZE	4	0.09452946668519585	0.3076923076923077	0.9885714285714285
GOBP_MOLTING_CYCLE	2	0.09545123191149471	0.15384615384615385	1.0
GOBP_VIRAL_PROCESS	1	0.09572492983746356	0.07692307692307693	0.9769820971867008
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1	0.09572492983746356	0.07692307692307693	1.0
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	2	0.09646486961839817	0.15384615384615385	1.0
GOBP_CERAMIDE_METABOLIC_PROCESS	3	0.09703585096770674	0.23076923076923078	1.0
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	3	0.09703585096770674	0.23076923076923078	1.0
GOBP_ARTERY_DEVELOPMENT	3	0.09703585096770674	0.23076923076923078	1.0
GOBP_REGULATION_OF_BINDING	1	0.09731029965489343	0.07692307692307693	0.9797687861271677
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	3	0.09743219938108054	0.23076923076923078	0.9927536231884058
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1	0.0981778136663239	0.07692307692307693	0.9855072463768116
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	1	0.0981778136663239	0.07692307692307693	1.0
GOBP_REGULATION_OF_HEART_RATE	1	0.09850454996287097	0.07692307692307693	1.0
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	1	0.09881184646081313	0.07692307692307693	0.993103448275862
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	1	0.09999368273643827	0.07692307692307693	0.9933774834437086
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	1	0.09999368273643827	0.07692307692307693	0.9864864864864865
